Episode Number,Reward Sum,Running Reward
9298,-21,-19.93786591
9299,-21,-19.94848725
9300,-20,-19.94900237
9301,-19,-19.93951235
9302,-21,-19.95011723
9303,-19,-19.94061605
9304,-21,-19.95120989
9305,-21,-19.96169779
9306,-19,-19.95208082
9307,-21,-19.96256001
9308,-21,-19.97293441
9309,-21,-19.98320506
9310,-21,-19.99337301
9311,-19,-19.98343928
9312,-21,-19.99360489
9313,-21,-20.00366884
9314,-20,-20.00363215
9315,-21,-20.01359583
9316,-19,-20.00345987
9317,-21,-20.01342527
9318,-18,-19.99329102
9319,-20,-19.99335811
9320,-19,-19.98342453
9321,-19,-19.97359029
9322,-19,-19.96385438
9323,-21,-19.97421584
9324,-20,-19.97447368
9325,-18,-19.95472894
9326,-19,-19.94518165
9327,-19,-19.93572984
9328,-20,-19.93637254
9329,-19,-19.92700881
9330,-21,-19.93773873
9331,-20,-19.93836134
9332,-16,-19.89897772
9333,-18,-19.87998795
9334,-20,-19.88118807
9335,-20,-19.88237619
9336,-19,-19.87355243
9337,-20,-19.8748169
9338,-21,-19.88606873
9339,-20,-19.88720805
9340,-21,-19.89833596
9341,-17,-19.86935261
9342,-18,-19.85065908
9343,-21,-19.86215249
9344,-21,-19.87353096
9345,-18,-19.85479565
9346,-21,-19.8662477
9347,-21,-19.87758522
9348,-19,-19.86880937
9349,-18,-19.85012127
9350,-21,-19.86162006
9351,-21,-19.87300386
9352,-19,-19.86427382
9353,-21,-19.87563108
9354,-19,-19.86687477
9355,-21,-19.87820603
9356,-19,-19.86942397
9357,-21,-19.88072973
9358,-19,-19.87192243
9359,-20,-19.8732032
9360,-18,-19.85447117
9361,-20,-19.85592646
9362,-20,-19.8573672
9363,-20,-19.85879352
9364,-20,-19.86020559
9365,-21,-19.87160353
9366,-21,-19.8828875
9367,-20,-19.88405862
9368,-21,-19.89521804
9369,-18,-19.87626586
9370,-19,-19.8675032
9371,-21,-19.87882817
9372,-18,-19.86003988
9373,-21,-19.87143948
9374,-21,-19.88272509
9375,-20,-19.88389784
9376,-20,-19.88505886
9377,-19,-19.87620827
9378,-21,-19.88744619
9379,-21,-19.89857173
9380,-20,-19.89958601
9381,-20,-19.90059015
9382,-21,-19.91158425
9383,-21,-19.92246841
9384,-19,-19.91324372
9385,-20,-19.91411128
9386,-19,-19.90497017
9387,-19,-19.89592047
9388,-20,-19.89696127
9389,-21,-19.90799165
9390,-18,-19.88891174
9391,-20,-19.89002262
9392,-20,-19.89112239
9393,-21,-19.90221117
9394,-18,-19.88318906
9395,-21,-19.89435717
9396,-21,-19.90541359
9397,-21,-19.91635946
9398,-21,-19.92719586
9399,-20,-19.92792391
9400,-19,-19.91864467
9401,-18,-19.89945822
9402,-19,-19.89046364
9403,-21,-19.901559
9404,-20,-19.90254341
9405,-19,-19.89351798
9406,-21,-19.9045828
9407,-18,-19.88553697
9408,-21,-19.8966816
9409,-20,-19.89771478
9410,-21,-19.90873764
9411,-19,-19.89965026
9412,-21,-19.91065376
9413,-20,-19.91154722
9414,-20,-19.91243175
9415,-19,-19.90330743
9416,-20,-19.90427436
9417,-21,-19.91523161
9418,-21,-19.9260793
9419,-20,-19.9268185
9420,-21,-19.93755032
9421,-21,-19.94817481
9422,-20,-19.94869307
9423,-19,-19.93920614
9424,-21,-19.94981407
9425,-19,-19.94031593
9426,-20,-19.94091277
9427,-19,-19.93150365
9428,-21,-19.94218861
9429,-20,-19.94276672
9430,-19,-19.93333906
9431,-17,-19.90400567
9432,-20,-19.90496561
9433,-19,-19.89591595
9434,-21,-19.90695679
9435,-21,-19.91788723
9436,-19,-19.90870835
9437,-21,-19.91962127
9438,-18,-19.90042506
9439,-17,-19.87142081
9440,-19,-19.8627066
9441,-20,-19.86407953
9442,-20,-19.86543874
9443,-19,-19.85678435
9444,-19,-19.84821651
9445,-21,-19.85973434
9446,-17,-19.831137
9447,-21,-19.84282563
9448,-20,-19.84439737
9449,-19,-19.8359534
9450,-19,-19.82759386
9451,-18,-19.80931793
9452,-21,-19.82122475
9453,-20,-19.8230125
9454,-20,-19.82478237
9455,-21,-19.83653455
9456,-21,-19.8481692
9457,-20,-19.84968751
9458,-21,-19.86119064
9459,-20,-19.86257873
9460,-19,-19.85395294
9461,-20,-19.85541341
9462,-21,-19.86685928
9463,-21,-19.87819069
9464,-20,-19.87940878
9465,-19,-19.87061469
9466,-21,-19.88190855
9467,-18,-19.86308946
9468,-17,-19.83445857
9469,-20,-19.83611398
9470,-21,-19.84775284
9471,-20,-19.84927531
9472,-20,-19.85078256
9473,-19,-19.84227473
9474,-17,-19.81385199
9475,-20,-19.81571347
9476,-21,-19.82755633
9477,-21,-19.83928077
9478,-20,-19.84088796
9479,-19,-19.83247908
9480,-20,-19.83415429
9481,-20,-19.83581275
9482,-20,-19.83745462
9483,-20,-19.83908007
9484,-17,-19.81068927
9485,-19,-19.80258238
9486,-21,-19.81455656
9487,-19,-19.80641099
9488,-21,-19.81834688
9489,-19,-19.81016341
9490,-20,-19.81206178
9491,-19,-19.80394116
9492,-21,-19.81590175
9493,-21,-19.82774273
9494,-20,-19.8294653
9495,-21,-19.84117065
9496,-19,-19.83275894
9497,-21,-19.84443135
9498,-20,-19.84598704
9499,-19,-19.83752717
9500,-18,-19.8191519
9501,-18,-19.80096038
9502,-20,-19.80295078
9503,-19,-19.79492127
9504,-21,-19.80697206
9505,-20,-19.80890234
9506,-21,-19.82081331
9507,-19,-19.81260518
9508,-19,-19.80447913
9509,-21,-19.81643434
9510,-21,-19.82826999
9511,-21,-19.83998729
9512,-17,-19.81158742
9513,-21,-19.82347155
9514,-20,-19.82523683
9515,-20,-19.82698446
9516,-21,-19.83871462
9517,-19,-19.83032747
9518,-21,-19.8420242
9519,-21,-19.85360395
9520,-20,-19.85506791
9521,-18,-19.83651724
9522,-21,-19.84815206
9523,-19,-19.83967054
9524,-19,-19.83127384
9525,-19,-19.8229611
9526,-21,-19.83473149
9527,-21,-19.84638417
9528,-21,-19.85792033
9529,-20,-19.85934113
9530,-21,-19.87074772
9531,-21,-19.88204024
9532,-19,-19.87321984
9533,-19,-19.86448764
9534,-21,-19.87584276
9535,-19,-19.86708433
9536,-21,-19.87841349
9537,-21,-19.88962936
9538,-21,-19.90073306
9539,-21,-19.91172573
9540,-20,-19.91260847
9541,-21,-19.92348239
9542,-19,-19.91424757
9543,-20,-19.91510509
9544,-21,-19.92595404
9545,-18,-19.9066945
9546,-21,-19.91762755
9547,-20,-19.91845128
9548,-21,-19.92926677
9549,-17,-19.8999741
9550,-21,-19.91097436
9551,-21,-19.92186461
9552,-21,-19.93264597
9553,-18,-19.91331951
9554,-19,-19.90418631
9555,-20,-19.90514445
9556,-19,-19.89609301
9557,-17,-19.86713207
9558,-21,-19.87846075
9559,-21,-19.88967615
9560,-21,-19.90077939
9561,-16,-19.86177159
9562,-18,-19.84315388
9563,-21,-19.85472234
9564,-19,-19.84617511
9565,-20,-19.84771336
9566,-21,-19.85923623
9567,-21,-19.87064387
9568,-21,-19.88193743
9569,-19,-19.87311805
9570,-20,-19.87438687
9571,-20,-19.875643
9572,-21,-19.88688657
9573,-19,-19.87801771
9574,-20,-19.87923753
9575,-20,-19.88044516
9576,-21,-19.8916407
9577,-20,-19.8927243
9578,-21,-19.90379705
9579,-20,-19.90475908
9580,-21,-19.91571149
9581,-20,-19.91655438
9582,-19,-19.90738883
9583,-17,-19.87831495
9584,-21,-19.8895318
9585,-20,-19.89063648
9586,-21,-19.90173011
9587,-21,-19.91271281
9588,-21,-19.92358568
9589,-20,-19.92434983
9590,-17,-19.89510633
9591,-17,-19.86615527
9592,-21,-19.87749371
9593,-20,-19.87871878
9594,-21,-19.88993159
9595,-21,-19.90103227
9596,-19,-19.89202195
9597,-20,-19.89310173
9598,-21,-19.90417071
9599,-21,-19.91512901
9600,-21,-19.92597772
9601,-21,-19.93671794
9602,-19,-19.92735076
9603,-21,-19.93807725
9604,-19,-19.92869648
9605,-20,-19.92940951
9606,-21,-19.94011542
9607,-20,-19.94071427
9608,-21,-19.95130712
9609,-21,-19.96179405
9610,-20,-19.96217611
9611,-21,-19.97255435
9612,-21,-19.98282881
9613,-15,-19.93300052
9614,-20,-19.93367051
9615,-21,-19.94433381
9616,-19,-19.93489047
9617,-19,-19.92554156
9618,-21,-19.93628615
9619,-21,-19.94692329
9620,-21,-19.95745405
9621,-18,-19.93787951
9622,-20,-19.93850072
9623,-21,-19.94911571
9624,-18,-19.92962455
9625,-18,-19.91032831
9626,-18,-19.89122503
9627,-20,-19.89231278
9628,-21,-19.90338965
9629,-17,-19.87435575
9630,-19,-19.86561219
9631,-21,-19.87695607
9632,-19,-19.86818651
9633,-17,-19.83950465
9634,-21,-19.8511096
9635,-21,-19.8625985
9636,-21,-19.87397252
9637,-20,-19.87523279
9638,-19,-19.86648047
9639,-20,-19.86781566
9640,-19,-19.8591375
9641,-21,-19.87054613
9642,-19,-19.86184067
9643,-19,-19.85322226
9644,-16,-19.81469004
9645,-20,-19.81654314
9646,-18,-19.79837771
9647,-19,-19.79039393
9648,-20,-19.79248999
9649,-17,-19.76456509
9650,-20,-19.76691944
9651,-20,-19.76925025
9652,-20,-19.77155774
9653,-21,-19.78384217
9654,-18,-19.76600374
9655,-19,-19.75834371
9656,-20,-19.76076027
9657,-20,-19.76315267
9658,-21,-19.77552114
9659,-21,-19.78776593
9660,-21,-19.79988827
9661,-18,-19.78188939
9662,-21,-19.79407049
9663,-20,-19.79612979
9664,-19,-19.78816849
9665,-19,-19.78028681
9666,-21,-19.79248394
9667,-21,-19.8045591
9668,-21,-19.81651351
9669,-20,-19.81834837
9670,-20,-19.82016489
9671,-20,-19.82196324
9672,-20,-19.82374361
9673,-21,-19.83550617
9674,-20,-19.83715111
9675,-19,-19.8287796
9676,-21,-19.8404918
9677,-19,-19.83208688
9678,-21,-19.84376602
9679,-18,-19.82532835
9680,-20,-19.82707507
9681,-21,-19.83880432
9682,-18,-19.82041628
9683,-21,-19.83221211
9684,-20,-19.83388999
9685,-19,-19.82555109
9686,-18,-19.80729558
9687,-21,-19.81922263
9688,-21,-19.8310304
9689,-21,-19.8427201
9690,-20,-19.8442929
9691,-20,-19.84584997
9692,-21,-19.85739147
9693,-19,-19.84881755
9694,-19,-19.84032938
9695,-20,-19.84192608
9696,-20,-19.84350682
9697,-18,-19.82507175
9698,-21,-19.83682104
9699,-18,-19.81845283
9700,-21,-19.8302683
9701,-21,-19.84196561
9702,-18,-19.82354596
9703,-18,-19.8053105
9704,-21,-19.81725739
9705,-21,-19.82908482
9706,-17,-19.80079397
9707,-20,-19.80278603
9708,-21,-19.81475817
9709,-20,-19.81661059
9710,-21,-19.82844448
9711,-20,-19.83016004
9712,-21,-19.84185844
9713,-21,-19.85343985
9714,-18,-19.83490546
9715,-21,-19.8465564
9716,-21,-19.85809084
9717,-20,-19.85950993
9718,-20,-19.86091483
9719,-21,-19.87230568
9720,-17,-19.84358262
9721,-20,-19.8451468
9722,-19,-19.83669533
9723,-20,-19.83832838
9724,-20,-19.83994509
9725,-21,-19.85154564
9726,-19,-19.84303019
9727,-21,-19.85459988
9728,-20,-19.85605389
9729,-20,-19.85749335
9730,-19,-19.84891841
9731,-19,-19.84042923
9732,-21,-19.85202494
9733,-20,-19.85350469
9734,-20,-19.85496964
9735,-20,-19.85641994
9736,-20,-19.85785574
9737,-20,-19.85927719
9738,-20,-19.86068442
9739,-21,-19.87207757
9740,-17,-19.8433568
9741,-20,-19.84492323
9742,-21,-19.856474
9743,-19,-19.84790926
9744,-20,-19.84943016
9745,-18,-19.83093586
9746,-21,-19.8426265
9747,-21,-19.85420024
9748,-18,-19.83565823
9749,-17,-19.80730165
9750,-21,-19.81922864
9751,-19,-19.81103635
9752,-18,-19.79292599
9753,-19,-19.78499673
9754,-19,-19.77714676
9755,-18,-19.75937529
9756,-21,-19.77178154
9757,-20,-19.77406372
9758,-21,-19.78632309
9759,-20,-19.78845986
9760,-20,-19.79057526
9761,-19,-19.7826695
9762,-20,-19.78484281
9763,-20,-19.78699438
9764,-20,-19.78912444
9765,-21,-19.80123319
9766,-19,-19.79322086
9767,-21,-19.80528865
9768,-19,-19.79723577
9769,-19,-19.78926341
9770,-21,-19.80137077
9771,-18,-19.78335707
9772,-20,-19.7855235
9773,-21,-19.79766826
9774,-19,-19.78969158
9775,-21,-19.80179466
9776,-18,-19.78377672
9777,-20,-19.78593895
9778,-20,-19.78807956
9779,-21,-19.80019876
9780,-18,-19.78219678
9781,-17,-19.75437481
9782,-18,-19.73683106
9783,-20,-19.73946275
9784,-20,-19.74206812
9785,-19,-19.73464744
9786,-20,-19.73730097
9787,-19,-19.72992796
9788,-20,-19.73262868
9789,-21,-19.74530239
9790,-21,-19.75784937
9791,-20,-19.76027087
9792,-18,-19.74266816
9793,-17,-19.71524148
9794,-20,-19.71808907
9795,-19,-19.71090818
9796,-21,-19.72379909
9797,-19,-19.7165611
9798,-21,-19.72939549
9799,-20,-19.73210154
9800,-17,-19.70478052
9801,-20,-19.70773272
9802,-19,-19.70065539
9803,-20,-19.70364884
9804,-21,-19.71661235
9805,-18,-19.69944622
9806,-21,-19.71245176
9807,-21,-19.72532724
9808,-21,-19.73807397
9809,-19,-19.73069323
9810,-19,-19.7233863
9811,-20,-19.72615244
9812,-21,-19.73889091
9813,-19,-19.731502
9814,-21,-19.74418698
9815,-19,-19.73674511
9816,-16,-19.69937766
9817,-19,-19.69238389
9818,-21,-19.70546005
9819,-20,-19.70840545
9820,-21,-19.72132139
9821,-20,-19.72410818
9822,-20,-19.7268671
9823,-21,-19.73959843
9824,-21,-19.75220244
9825,-21,-19.76468042
9826,-19,-19.75703361
9827,-20,-19.75946328
9828,-21,-19.77186864
9829,-19,-19.76414996
9830,-21,-19.77650846
9831,-21,-19.78874337
9832,-21,-19.80085594
9833,-21,-19.81284738
9834,-21,-19.82471891
9835,-20,-19.82647172
9836,-20,-19.828207
9837,-19,-19.81992493
9838,-21,-19.83172568
9839,-19,-19.82340842
9840,-19,-19.81517434
9841,-21,-19.8270226
9842,-19,-19.81875237
9843,-21,-19.83056485
9844,-21,-19.8422592
9845,-17,-19.81383661
9846,-20,-19.81569824
9847,-21,-19.82754126
9848,-18,-19.80926585
9849,-21,-19.82117319
9850,-20,-19.82296145
9851,-20,-19.82473184
9852,-19,-19.81648452
9853,-21,-19.82831968
9854,-18,-19.81003648
9855,-21,-19.82193612
9856,-21,-19.83371675
9857,-19,-19.82537959
9858,-21,-19.83712579
9859,-15,-19.78875453
9860,-18,-19.77086699
9861,-20,-19.77315832
9862,-21,-19.78542673
9863,-19,-19.77757247
9864,-19,-19.76979674
9865,-20,-19.77209877
9866,-19,-19.76437779
9867,-20,-19.76673401
9868,-21,-19.77906667
9869,-20,-19.781276
9870,-21,-19.79346324
9871,-20,-19.79552861
9872,-19,-19.78757332
9873,-18,-19.76969759
9874,-21,-19.78200061
9875,-21,-19.79418061
9876,-19,-19.7862388
9877,-20,-19.78837641
9878,-20,-19.79049265
9879,-19,-19.78258772
9880,-19,-19.77476185
9881,-19,-19.76701423
9882,-20,-19.76934409
9883,-19,-19.76165064
9884,-19,-19.75403414
9885,-19,-19.7464938
9886,-20,-19.74902886
9887,-19,-19.74153857
9888,-21,-19.75412318
9889,-21,-19.76658195
9890,-19,-19.75891613
9891,-21,-19.77132697
9892,-18,-19.7536137
9893,-21,-19.76607757
9894,-20,-19.76841679
9895,-18,-19.75073262
9896,-19,-19.7432253
9897,-21,-19.75579304
9898,-18,-19.73823511
9899,-19,-19.73085276
9900,-21,-19.74354423
9901,-19,-19.73610879
9902,-19,-19.7287477
9903,-19,-19.72146023
9904,-21,-19.73424562
9905,-21,-19.74690317
9906,-18,-19.72943414
9907,-21,-19.74213979
9908,-21,-19.7547184
9909,-20,-19.75717121
9910,-20,-19.7595995
9911,-17,-19.73200351
9912,-19,-19.72468347
9913,-21,-19.73743664
9914,-17,-19.71006227
9915,-18,-19.69296165
9916,-20,-19.69603203
9917,-20,-19.69907171
9918,-21,-19.71208099
9919,-21,-19.72496018
9920,-20,-19.72771058
9921,-20,-19.73043348
9922,-17,-19.70312914
9923,-21,-19.71609785
9924,-18,-19.69893687
9925,-20,-19.7019475
9926,-19,-19.69492803
9927,-20,-19.69797875
9928,-20,-19.70099896
9929,-21,-19.71398897
9930,-18,-19.69684908
9931,-20,-19.69988059
9932,-17,-19.67288178
9933,-20,-19.67615297
9934,-20,-19.67939144
9935,-21,-19.69259752
9936,-19,-19.68567155
9937,-20,-19.68881483
9938,-18,-19.67192668
9939,-19,-19.66520742
9940,-17,-19.63855534
9941,-21,-19.65216979
9942,-19,-19.64564809
9943,-21,-19.65919161
9944,-20,-19.66259969
9945,-19,-19.6559737
9946,-17,-19.62941396
9947,-21,-19.64311982
9948,-19,-19.63668862
9949,-20,-19.64032174
9950,-20,-19.64391852
9951,-21,-19.65747933
9952,-20,-19.66090454
9953,-19,-19.65429549
9954,-21,-19.66775254
9955,-18,-19.65107501
9956,-18,-19.63456426
9957,-21,-19.64821862
9958,-18,-19.63173643
9959,-21,-19.64541907
9960,-21,-19.65896488
9961,-19,-19.65237523
9962,-21,-19.66585148
9963,-17,-19.63919296
9964,-19,-19.63280103
9965,-20,-19.63647302
9966,-20,-19.64010829
9967,-19,-19.63370721
9968,-21,-19.64737014
9969,-20,-19.65089644
9970,-18,-19.63438747
9971,-18,-19.6180436
9972,-21,-19.63186316
9973,-20,-19.63554453
9974,-21,-19.64918909
9975,-21,-19.66269719
9976,-20,-19.66607022
9977,-20,-19.66940952
9978,-19,-19.66271542
9979,-18,-19.64608827
9980,-21,-19.65962739
9981,-18,-19.64303111
9982,-20,-19.6466008
9983,-21,-19.66013479
9984,-19,-19.65353345
9985,-21,-19.66699811
9986,-19,-19.66032813
9987,-19,-19.65372485
9988,-20,-19.6571876
9989,-21,-19.67061573
9990,-21,-19.68390957
9991,-20,-19.68707047
9992,-20,-19.69019977
9993,-21,-19.70329777
9994,-20,-19.70626479
9995,-20,-19.70920214
9996,-19,-19.70211012
9997,-17,-19.67508902
9998,-20,-19.67833813
9999,-21,-19.69155475
10000,-21,-19.7046392
